folder_name,elapsed_s,timestamp
BraTS2021_01498,10.54,2026-06-05T18:03:38
BraTS2021_01499,10.56,2026-06-05T18:03:49
BraTS2021_01500,10.36,2026-06-05T18:03:59
BraTS2021_01501,10.6,2026-06-05T18:04:10
BraTS2021_01502,15.36,2026-06-05T18:04:25
BraTS2021_01503,15.9,2026-06-05T18:04:41
BraTS2021_01504,10.5,2026-06-05T18:04:51
BraTS2021_01505,10.45,2026-06-05T18:05:02
BraTS2021_01506,10.85,2026-06-05T18:05:13
BraTS2021_01507,10.64,2026-06-05T18:05:23
BraTS2021_01508,10.51,2026-06-05T18:05:34
BraTS2021_01510,10.58,2026-06-05T18:05:44
BraTS2021_01511,12.39,2026-06-05T18:05:57
BraTS2021_01512,12.87,2026-06-05T18:06:10
BraTS2021_01513,14.21,2026-06-05T18:06:24
BraTS2021_01514,680.36,2026-06-05T18:17:44
BraTS2021_01515,26.75,2026-06-05T18:18:11
BraTS2021_01517,11.14,2026-06-05T18:18:22
BraTS2021_01518,10.57,2026-06-05T18:18:33
BraTS2021_01520,10.54,2026-06-05T18:18:43
BraTS2021_01521,10.43,2026-06-05T18:18:54
BraTS2021_01522,10.55,2026-06-05T18:19:04
BraTS2021_01523,10.54,2026-06-05T18:19:15
BraTS2021_01524,10.49,2026-06-05T18:19:25
BraTS2021_01526,10.8,2026-06-05T18:19:36
BraTS2021_01527,10.54,2026-06-05T18:19:47
BraTS2021_01528,10.59,2026-06-05T18:19:57
BraTS2021_01529,10.6,2026-06-05T18:20:08
BraTS2021_01531,10.65,2026-06-05T18:20:18
BraTS2021_01532,10.56,2026-06-05T18:20:29
BraTS2021_01533,14.31,2026-06-05T18:20:43
BraTS2021_01534,10.75,2026-06-05T18:20:54
BraTS2021_01535,10.78,2026-06-05T18:21:05
BraTS2021_01536,10.51,2026-06-05T18:21:15
BraTS2021_01663,10.44,2026-06-05T18:21:26
BraTS2021_01664,10.54,2026-06-05T18:21:36
BraTS2021_01665,10.54,2026-06-05T18:21:47
BraTS2021_01666,10.54,2026-06-05T18:21:57
BraTS2021_01679,11.05,2026-06-05T18:22:09
BraTS2021_01690,25.49,2026-06-05T18:22:34
BraTS2021_01694,10.65,2026-06-05T18:22:45
BraTS2021_01701,14.23,2026-06-05T18:22:59
BraTS2021_01718,10.64,2026-06-05T18:23:10
