folder_name,elapsed_s,timestamp
EGD-0332,4.19,2026-06-04T06:18:47
EGD-0336,3.79,2026-06-04T06:18:51
EGD-0340,3.81,2026-06-04T06:18:54
EGD-0346,3.65,2026-06-04T06:18:58
EGD-0351,3.48,2026-06-04T06:19:02
EGD-0352,3.83,2026-06-04T06:19:05
EGD-0354,5.13,2026-06-04T06:19:11
EGD-0355,2.57,2026-06-04T06:19:13
EGD-0356,4.12,2026-06-04T06:19:17
EGD-0363,4.08,2026-06-04T06:19:21
EGD-0366,2.88,2026-06-04T06:19:24
EGD-0368,4.2,2026-06-04T06:19:28
EGD-0369,4.39,2026-06-04T06:19:33
EGD-0370,3.78,2026-06-04T06:19:37
EGD-0377,3.53,2026-06-04T06:19:40
EGD-0378,5.77,2026-06-04T06:19:46
EGD-0385,4.62,2026-06-04T06:19:50
EGD-0387,4.23,2026-06-04T06:19:55
EGD-0388,3.75,2026-06-04T06:19:58
EGD-0392,3.89,2026-06-04T06:20:02
EGD-0395,8.05,2026-06-04T06:20:10
EGD-0397,4.13,2026-06-04T06:20:15
EGD-0403,4.81,2026-06-04T06:20:19
EGD-0405,3.17,2026-06-04T06:20:23
EGD-0410,3.56,2026-06-04T06:20:26
EGD-0411,4.54,2026-06-04T06:20:31
EGD-0413,4.76,2026-06-04T06:20:35
EGD-0415,5.28,2026-06-04T06:20:41
EGD-0420,4.16,2026-06-04T06:20:45
EGD-0421,4.14,2026-06-04T06:20:49
EGD-0426,3.76,2026-06-04T06:20:53
EGD-0431,4.3,2026-06-04T06:20:57
EGD-0434,5.53,2026-06-04T06:21:03
EGD-0439,3.99,2026-06-04T06:21:07
EGD-0440,4.6,2026-06-04T06:21:11
EGD-0442,3.82,2026-06-04T06:21:15
EGD-0447,5.19,2026-06-04T06:21:20
EGD-0450,3.95,2026-06-04T06:21:24
EGD-0453,3.22,2026-06-04T06:21:27
EGD-0461,3.68,2026-06-04T06:21:31
EGD-0466,3.68,2026-06-04T06:21:35
EGD-0472,4.38,2026-06-04T06:21:39
EGD-0474,4.11,2026-06-04T06:21:43
EGD-0479,5.37,2026-06-04T06:21:49
EGD-0482,3.74,2026-06-04T06:21:52
EGD-0485,5.14,2026-06-04T06:21:57
EGD-0486,4.37,2026-06-04T06:22:02
EGD-0487,5.78,2026-06-04T06:22:08
EGD-0490,4.12,2026-06-04T06:22:12
EGD-0495,4.83,2026-06-04T06:22:17
EGD-0499,3.75,2026-06-04T06:22:20
EGD-0501,4.25,2026-06-04T06:22:25
EGD-0505,3.71,2026-06-04T06:22:28
EGD-0506,5.5,2026-06-04T06:22:34
EGD-0508,4.2,2026-06-04T06:22:38
EGD-0509,3.58,2026-06-04T06:22:42
EGD-0511,4.91,2026-06-04T06:22:47
EGD-0514,3.27,2026-06-04T06:22:50
EGD-0516,3.53,2026-06-04T06:22:53
EGD-0518,5.73,2026-06-04T06:22:59
EGD-0521,4.44,2026-06-04T06:23:03
EGD-0523,3.7,2026-06-04T06:23:07
EGD-0529,4.3,2026-06-04T06:23:11
EGD-0531,3.62,2026-06-04T06:23:15
EGD-0535,2.63,2026-06-04T06:23:18
EGD-0537,3.5,2026-06-04T06:23:21
EGD-0539,4.69,2026-06-04T06:23:26
EGD-0541,3.35,2026-06-04T06:23:29
EGD-0544,3.27,2026-06-04T06:23:33
EGD-0547,3.58,2026-06-04T06:23:36
EGD-0553,3.4,2026-06-04T06:23:40
EGD-0561,4.07,2026-06-04T06:23:44
EGD-0564,5.28,2026-06-04T06:23:49
EGD-0565,3.62,2026-06-04T06:23:53
EGD-0567,5.32,2026-06-04T06:23:58
EGD-0568,2.76,2026-06-04T06:24:01
EGD-0572,3.27,2026-06-04T06:24:04
EGD-0577,4.5,2026-06-04T06:24:08
EGD-0585,3.27,2026-06-04T06:24:12
