folder_name,elapsed_s,timestamp
BraTS2021_01076,13.04,2026-06-05T11:04:46
BraTS2021_01078,17.47,2026-06-05T11:05:03
BraTS2021_01083,13.96,2026-06-05T11:05:17
BraTS2021_01084,14.7,2026-06-05T11:05:32
BraTS2021_01085,18.77,2026-06-05T11:05:50
BraTS2021_01086,17.18,2026-06-05T11:06:08
BraTS2021_01096,21.79,2026-06-05T11:06:29
BraTS2021_01104,95.32,2026-06-05T14:22:05
BraTS2021_01108,15.7,2026-06-05T14:22:21
BraTS2021_01112,17.29,2026-06-05T14:22:38
BraTS2021_01115,12.0,2026-06-05T14:22:50
BraTS2021_01124,16.97,2026-06-05T14:23:07
BraTS2021_01127,12.18,2026-06-05T14:23:19
BraTS2021_01133,11.98,2026-06-05T14:23:31
BraTS2021_01135,12.67,2026-06-05T14:23:44
BraTS2021_01136,13.33,2026-06-05T14:23:57
BraTS2021_01142,17.73,2026-06-05T14:24:15
BraTS2021_01143,13.27,2026-06-05T14:24:28
BraTS2021_01153,12.92,2026-06-05T14:24:41
BraTS2021_01160,13.1,2026-06-05T14:24:54
BraTS2021_01203,25.97,2026-06-05T14:25:20
BraTS2021_01204,17.82,2026-06-05T14:25:38
BraTS2021_01210,22.7,2026-06-05T14:26:01
BraTS2021_01225,13.11,2026-06-05T14:26:14
BraTS2021_01247,12.71,2026-06-05T14:26:26
BraTS2021_01253,16.3,2026-06-05T14:26:43
BraTS2021_01262,12.91,2026-06-05T14:26:56
BraTS2021_01265,13.86,2026-06-05T14:27:10
BraTS2021_01266,22.56,2026-06-05T14:27:32
BraTS2021_01267,13.66,2026-06-05T14:27:46
BraTS2021_01273,11.79,2026-06-05T14:27:58
BraTS2021_01276,10.32,2026-06-05T14:28:08
BraTS2021_01277,13.59,2026-06-05T14:28:21
BraTS2021_01279,11.77,2026-06-05T14:28:33
BraTS2021_01290,12.32,2026-06-05T14:28:46
BraTS2021_01295,15.9,2026-06-05T14:29:01
BraTS2021_01441,13.09,2026-06-05T14:29:15
BraTS2021_01450,19.81,2026-06-05T14:29:34
BraTS2021_01456,24.11,2026-06-05T14:29:58
BraTS2021_01458,13.22,2026-06-05T14:30:12
BraTS2021_01459,14.73,2026-06-05T14:30:26
BraTS2021_01476,10.3,2026-06-05T14:30:37
BraTS2021_01477,40.86,2026-06-05T14:31:18
BraTS2021_01478,23.58,2026-06-05T14:31:41
BraTS2021_01479,22.13,2026-06-05T14:32:03
BraTS2021_01483,26.35,2026-06-05T14:32:30
BraTS2021_01484,12.59,2026-06-05T14:32:42
BraTS2021_01485,10.34,2026-06-05T14:32:53
BraTS2021_01487,16.79,2026-06-05T14:33:09
BraTS2021_01489,27.65,2026-06-05T14:33:37
BraTS2021_01490,12.8,2026-06-05T14:33:50
BraTS2021_01491,12.04,2026-06-05T14:34:02
BraTS2021_01494,16.83,2026-06-05T14:34:19
BraTS2021_01495,15.3,2026-06-05T14:34:34
BraTS2021_01497,14.34,2026-06-05T14:34:48
BraTS2021_01498,15.92,2026-06-05T14:35:04
